42.3487 1.46178
42.4115 1.47508
42.4743 1.48659
42.5372 1.49627
42.6 1.50408
42.6628 1.50998
42.7257 1.51397
42.7885 1.51601
42.8513 1.51611
42.9142 1.51427
42.977 1.51048
43.0398 1.50477
43.1027 1.49716
43.1655 1.48767
43.2283 1.47635
43.2911 1.46323
43.354 1.44837
43.4168 1.43183
43.4796 1.41365
43.5425 1.39393
43.6053 1.37273
43.6681 1.35013
43.731 1.32622
43.7938 1.30109
43.8566 1.27484
43.9195 1.24757
43.9823 1.21939
44.0451 1.1904
44.108 1.16071
44.1708 1.13044
44.2336 1.09971
44.2965 1.06863
44.3593 1.03732
44.4221 1.00592
44.485 0.974522
44.5478 0.943268
44.6106 0.912272
44.6734 0.881656
44.7363 0.851537
44.7991 0.822032
44.8619 0.793257
44.9248 0.765323
44.9876 0.738338
45.0504 0.712407
45.1133 0.687631
45.1761 0.664106
45.2389 0.641925
45.3018 0.621173
45.3646 0.601931
45.4274 0.584274
45.4903 0.568272
45.5531 0.553987
45.6159 0.541473
45.6788 0.530781
45.7416 0.521952
45.8044 0.51502
45.8673 0.510012
45.9301 0.506949
45.9929 0.505842
46.0557 0.506695
46.1186 0.509505
46.1814 0.514261
46.2442 0.520944
46.3071 0.529529
46.3699 0.539981
46.4327 0.552261
46.4956 0.566319
46.5584 0.582102
46.6212 0.599547
46.6841 0.618588
46.7469 0.639148
46.8097 0.661149
46.8726 0.684504
46.9354 0.709123
46.9982 0.734909
47.0611 0.761763
47.1239 0.789581
47.1867 0.818253
47.2496 0.847669
47.3124 0.877715
47.3752 0.908273
47.438 0.939226
47.5009 0.970454
47.5637 1.00184
47.6265 1.03325
47.6894 1.06457
47.7522 1.09569
47.815 1.12647
47.8779 1.15681
47.9407 1.18658
48.0035 1.21567
48.0664 1.24396
48.1292 1.27136
48.192 1.29774
48.2549 1.32302
48.3177 1.3471
48.3805 1.36987
48.4434 1.39126
48.5062 1.41118
48.569 1.42956
48.6319 1.44632
48.6947 1.4614
48.7575 1.47475
48.8203 1.48631
48.8832 1.49603
48.946 1.50389
49.0088 1.50985
49.0717 1.51389
49.1345 1.51598
49.1973 1.51614
49.2602 1.51434
49.323 1.51061
49.3858 1.50495
49.4487 1.49739
49.5115 1.48795
49.5743 1.47668
49.6372 1.46361
49.7 1.44879
49.7628 1.43229
49.8257 1.41416
49.8885 1.39448
49.9513 1.37332
50.0142 1.35075
50.077 1.32688
50.1398 1.30178
50.2027 1.27556
50.2655 1.24832
50.3283 1.22016
50.3911 1.19119
50.454 1.16152
50.5168 1.13126
50.5796 1.10054
50.6425 1.06947
50.7053 1.03817
50.7681 1.00676
50.831 0.975365
50.8938 0.944105
50.9566 0.913101
51.0195 0.882473
51.0823 0.852339
51.1451 0.822817
51.208 0.794021
51.2708 0.766062
51.3336 0.73905
51.3965 0.713089
51.4593 0.688281
51.5221 0.664722
51.585 0.642503
51.6478 0.621711
51.7106 0.602428
51.7734 0.584728
51.8363 0.56868
51.8991 0.554348
51.9619 0.541786
52.0248 0.531044
52.0876 0.522164
52.1504 0.515181
52.2133 0.510122
52.2761 0.507006
52.3389 0.505846
52.4018 0.506646
52.4646 0.509403
52.5274 0.514107
52.5903 0.520739
52.6531 0.529273
52.7159 0.539676
52.7788 0.551907
52.8416 0.565918
52.9044 0.581655
52.9673 0.599057
53.0301 0.618055
53.0929 0.638576
53.1557 0.660539
53.2186 0.683859
53.2814 0.708445
53.3442 0.734201
53.4071 0.761028
53.4699 0.788821
53.5327 0.817472
53.5956 0.846869
53.6584 0.876899
53.7212 0.907446
53.7841 0.93839
53.8469 0.969612
